InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C18H11NO/c19-15-9-11-6-7-13-12-4-2-1-3-10(12)5-8-14(13)16(11)18-17(15)20-18/h1-9H,19H2",DSMDDIWKLBVQNM-UHFFFAOYSA-N,NC1=C2C(=C3C(C=CC4=C5C=CC=CC5=CC=C34)=C1)O2,,,C18H11NO,257.08406397199997,3.6662,0,0,0,BTM00229,BTM00229,Epoxidation of arene,BTMR1027,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,41,NC1=CC=C2C(C=CC3=C4C=CC=CC4=CC=C23)=C1,"InChI=1S/C18H13N/c19-14-7-10-16-13(11-14)6-9-17-15-4-2-1-3-12(15)5-8-18(16)17/h1-11H,19H2",KSDIHKMNSYWRFB-UHFFFAOYSA-N,,243.1047
"InChI=1S/C18H13NO/c19-12-4-7-13-11(9-12)2-6-15-14(13)5-1-10-3-8-16-18(20-16)17(10)15/h1-9,16,18H,19H2",MILVBOMUSZXCEG-UHFFFAOYSA-N,NC1=CC=C2C(C=CC3=C4C5C(C=CC4=CC=C23)O5)=C1,,,C18H13NO,259.09971403599997,2.9288999999999996,0,0,0,BTM00230,BTM00230,Epoxidation of arene,BTMR1027,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,41,NC1=CC=C2C(C=CC3=C4C=CC=CC4=CC=C23)=C1,"InChI=1S/C18H13N/c19-14-7-10-16-13(11-14)6-9-17-15-4-2-1-3-12(15)5-8-18(16)17/h1-11H,19H2",KSDIHKMNSYWRFB-UHFFFAOYSA-N,,243.1047
"InChI=1S/C18H13NO/c19-11-2-4-12-10(9-11)1-3-14-13(12)5-6-16-15(14)7-8-17-18(16)20-17/h1-9,17-18H,19H2",PCOUEQWGFTXVQW-UHFFFAOYSA-N,NC1=CC=C2C(C=CC3=C4C=CC5C(C4=CC=C23)O5)=C1,,,C18H13NO,259.099714036,2.9288999999999996,0,0,0,BTM00231,BTM00231,Epoxidation of arene,BTMR1027,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,41,NC1=CC=C2C(C=CC3=C4C=CC=CC4=CC=C23)=C1,"InChI=1S/C18H13N/c19-14-7-10-16-13(11-14)6-9-17-15-4-2-1-3-12(15)5-8-18(16)17/h1-11H,19H2",KSDIHKMNSYWRFB-UHFFFAOYSA-N,,243.1047
"InChI=1S/C16H11NO/c17-10-6-9-2-1-3-13-14-8-11(18)4-5-12(14)15(7-10)16(9)13/h1-8,18H,17H2",SQPXNYOORVEZGJ-UHFFFAOYSA-N,NC1=CC2=CC=CC=3C4=CC(=CC=C4C(=C1)C23)O,,,C16H11NO,233.084063972,3.0585999999999998,0,0,0,BTM00232,BTM00232,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,42,NC1=CC2=CC=CC=3C4=CC=CC=C4C(=C1)C23,"InChI=1S/C16H11N/c17-11-8-10-4-3-7-14-12-5-1-2-6-13(12)15(9-11)16(10)14/h1-9H,17H2",FREJZSNCUFQJEK-UHFFFAOYSA-N,,217.0891
"InChI=1S/C16H11NO/c17-10-6-9-2-1-3-13-12-5-4-11(18)8-14(12)15(7-10)16(9)13/h1-8,18H,17H2",AKOTXBWQCSMFJK-UHFFFAOYSA-N,NC1=CC2=CC=CC=3C4=CC=C(C=C4C(=C1)C23)O,,,C16H11NO,233.084063972,3.0585999999999998,0,0,0,BTM00233,BTM00233,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,42,NC1=CC2=CC=CC=3C4=CC=CC=C4C(=C1)C23,"InChI=1S/C16H11N/c17-11-8-10-4-3-7-14-12-5-1-2-6-13(12)15(9-11)16(10)14/h1-9H,17H2",FREJZSNCUFQJEK-UHFFFAOYSA-N,,217.0891
"InChI=1S/C16H11NO/c17-10-7-9-3-1-5-12-15(9)13(8-10)11-4-2-6-14(18)16(11)12/h1-8,18H,17H2",VBTOAUFCTLQQDU-UHFFFAOYSA-N,NC1=CC2=CC=CC=3C4=C(C=CC=C4C(=C1)C23)O,,,C16H11NO,233.084063972,3.0585999999999998,0,0,0,BTM00234,BTM00234,Aromatic hydroxylation of fused benzene ring,BTMR1031,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,42,NC1=CC2=CC=CC=3C4=CC=CC=C4C(=C1)C23,"InChI=1S/C16H11N/c17-11-8-10-4-3-7-14-12-5-1-2-6-13(12)15(9-11)16(10)14/h1-9H,17H2",FREJZSNCUFQJEK-UHFFFAOYSA-N,,217.0891
"InChI=1S/C16H11NO/c17-10-7-9-3-1-4-11-12-5-2-6-14(18)16(12)13(8-10)15(9)11/h1-8,18H,17H2",VYOOTVHCQQNYEP-UHFFFAOYSA-N,NC1=CC2=CC=CC=3C4=CC=CC(=C4C(=C1)C23)O,,,C16H11NO,233.084063972,3.0585999999999998,0,0,0,BTM00235,BTM00235,Aromatic hydroxylation of fused benzene ring,BTMR1031,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,42,NC1=CC2=CC=CC=3C4=CC=CC=C4C(=C1)C23,"InChI=1S/C16H11N/c17-11-8-10-4-3-7-14-12-5-1-2-6-13(12)15(9-11)16(10)14/h1-9H,17H2",FREJZSNCUFQJEK-UHFFFAOYSA-N,,217.0891
"InChI=1S/C16H11NO/c18-17-11-8-10-4-3-7-14-12-5-1-2-6-13(12)15(9-11)16(10)14/h1-9,17-18H",RHIDTBUVAFUYTK-UHFFFAOYSA-N,N(C1=CC2=CC=CC=3C4=CC=CC=C4C(=C1)C23)O,,,C16H11NO,233.084063972,3.3186999999999998,0,0,0,BTM00236,BTM00236,N-Hydroxylation of primary arylamine,BTMR0042,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,42,NC1=CC2=CC=CC=3C4=CC=CC=C4C(=C1)C23,"InChI=1S/C16H11N/c17-11-8-10-4-3-7-14-12-5-1-2-6-13(12)15(9-11)16(10)14/h1-9H,17H2",FREJZSNCUFQJEK-UHFFFAOYSA-N,,217.0891
"InChI=1S/C16H9NO/c17-8-5-11-9-3-1-2-4-10(9)12-7-14-16(18-14)13(6-8)15(11)12/h1-7H,17H2",DJKWGIBAKYZIRL-UHFFFAOYSA-N,NC1=CC2=C3C(=CC=4C5=CC=CC=C5C(=C1)C24)O3,,,C16H9NO,231.068413908,3.0562000000000005,0,0,0,BTM00237,BTM00237,Epoxidation of arene,BTMR1027,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,42,NC1=CC2=CC=CC=3C4=CC=CC=C4C(=C1)C23,"InChI=1S/C16H11N/c17-11-8-10-4-3-7-14-12-5-1-2-6-13(12)15(9-11)16(10)14/h1-9H,17H2",FREJZSNCUFQJEK-UHFFFAOYSA-N,,217.0891
"InChI=1S/C12H9N3O/c13-7-5-10-11(6-12(7)16)15-9-4-2-1-3-8(9)14-10/h1-6,16H,13H2",AJIRUIWLEVHQMU-UHFFFAOYSA-N,NC1=C(C=C2N=C3C=CC=CC3=NC2=C1)O,,,C12H9N3O,211.074561908,2.0907999999999998,0,0,0,BTM00238,BTM00238,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,43,NC1=CC=C2N=C3C=CC=CC3=NC2=C1,"InChI=1S/C12H9N3/c13-8-5-6-11-12(7-8)15-10-4-2-1-3-9(10)14-11/h1-7H,13H2",RHQTYDDJBYBCQV-UHFFFAOYSA-N,,195.0796
"InChI=1S/C12H9N3O/c13-7-1-3-9-11(5-7)14-10-4-2-8(16)6-12(10)15-9/h1-6,16H,13H2",KIUYYEJZZWKSLH-UHFFFAOYSA-N,NC1=CC=C2N=C3C=C(C=CC3=NC2=C1)O,,,C12H9N3O,211.074561908,2.0907999999999998,0,0,0,BTM00239,BTM00239,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,43,NC1=CC=C2N=C3C=CC=CC3=NC2=C1,"InChI=1S/C12H9N3/c13-8-5-6-11-12(7-8)15-10-4-2-1-3-9(10)14-11/h1-7H,13H2",RHQTYDDJBYBCQV-UHFFFAOYSA-N,,195.0796
"InChI=1S/C12H9N3O/c13-7-1-3-9-11(5-7)15-12-6-8(16)2-4-10(12)14-9/h1-6,16H,13H2",HXMGWECMEAEGBY-UHFFFAOYSA-N,NC1=CC=C2N=C3C=CC(=CC3=NC2=C1)O,,,C12H9N3O,211.074561908,2.0907999999999998,0,0,0,BTM00240,BTM00240,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,43,NC1=CC=C2N=C3C=CC=CC3=NC2=C1,"InChI=1S/C12H9N3/c13-8-5-6-11-12(7-8)15-10-4-2-1-3-9(10)14-11/h1-7H,13H2",RHQTYDDJBYBCQV-UHFFFAOYSA-N,,195.0796
"InChI=1S/C12H9N3O/c16-15-8-5-6-11-12(7-8)14-10-4-2-1-3-9(10)13-11/h1-7,15-16H",RTMSVEIFQXDXEM-UHFFFAOYSA-N,N(C1=CC=C2N=C3C=CC=CC3=NC2=C1)O,,,C12H9N3O,211.074561908,2.3509,0,0,0,BTM00241,BTM00241,N-Hydroxylation of primary arylamine,BTMR0042,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,43,NC1=CC=C2N=C3C=CC=CC3=NC2=C1,"InChI=1S/C12H9N3/c13-8-5-6-11-12(7-8)15-10-4-2-1-3-9(10)14-11/h1-7H,13H2",RHQTYDDJBYBCQV-UHFFFAOYSA-N,,195.0796
"InChI=1S/C6H7ClN2O/c7-3-1-6(10)5(9)2-4(3)8/h1-2,10H,8-9H2",QLYHPXQCRCICDN-UHFFFAOYSA-N,NC1=C(C=C(Cl)C(N)=C1)O,,,C6H7ClN2O,158.024690524,1.116,0,1,1,BTM00242,BTM00242,Hydroxylation of benzene on carbon ortho to electron donating group,BTMR1045,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,44,NC1=CC=C(Cl)C(N)=C1,"InChI=1S/C6H7ClN2/c7-5-2-1-4(8)3-6(5)9/h1-3H,8-9H2",ZWUBBMDHSZDNTA-UHFFFAOYSA-N,,142.0297
"InChI=1S/C6H7ClN2O/c7-3-1-2-4(8)6(10)5(3)9/h1-2,10H,8-9H2",VYUBAPZQUMWWAS-UHFFFAOYSA-N,NC1=CC=C(Cl)C(N)=C1O,,,C6H7ClN2O,158.024690524,1.116,0,1,1,BTM00243,BTM00243,Hydroxylation of benzene on carbon ortho to electron donating group,BTMR1045,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,44,NC1=CC=C(Cl)C(N)=C1,"InChI=1S/C6H7ClN2/c7-5-2-1-4(8)3-6(5)9/h1-3H,8-9H2",ZWUBBMDHSZDNTA-UHFFFAOYSA-N,,142.0297
"InChI=1S/C6H7ClN2O/c7-3-1-6(10)5(9)2-4(3)8/h1-2,10H,8-9H2",QLYHPXQCRCICDN-UHFFFAOYSA-N,NC1=C(C=C(Cl)C(N)=C1)O,,,C6H7ClN2O,158.024690524,1.116,0,1,1,BTM00242,BTM00242,Hydroxylation of benzene on carbon ortho to strongly electron donating group,BTMR1046,"CYP1A2
CYP2A6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,44,NC1=CC=C(Cl)C(N)=C1,"InChI=1S/C6H7ClN2/c7-5-2-1-4(8)3-6(5)9/h1-3H,8-9H2",ZWUBBMDHSZDNTA-UHFFFAOYSA-N,,142.0297
"InChI=1S/C6H7ClN2O/c7-3-1-2-4(8)6(10)5(3)9/h1-2,10H,8-9H2",VYUBAPZQUMWWAS-UHFFFAOYSA-N,NC1=CC=C(Cl)C(N)=C1O,,,C6H7ClN2O,158.024690524,1.116,0,1,1,BTM00243,BTM00243,Hydroxylation of benzene on carbon ortho to strongly electron donating group,BTMR1046,"CYP1A2
CYP2A6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,44,NC1=CC=C(Cl)C(N)=C1,"InChI=1S/C6H7ClN2/c7-5-2-1-4(8)3-6(5)9/h1-3H,8-9H2",ZWUBBMDHSZDNTA-UHFFFAOYSA-N,,142.0297
"InChI=1S/C6H7ClN2O/c7-3-1-6(10)5(9)2-4(3)8/h1-2,10H,8-9H2",QLYHPXQCRCICDN-UHFFFAOYSA-N,NC1=C(C=C(Cl)C(N)=C1)O,,,C6H7ClN2O,158.024690524,1.116,0,1,1,BTM00242,BTM00242,Hydroxylation of benzene on carbon para to electron donating group,BTMR1047,"CYP1A2
CYP2C8
CYP2C9
CYP2D6
CYP3A4",HUMAN,44,NC1=CC=C(Cl)C(N)=C1,"InChI=1S/C6H7ClN2/c7-5-2-1-4(8)3-6(5)9/h1-3H,8-9H2",ZWUBBMDHSZDNTA-UHFFFAOYSA-N,,142.0297
"InChI=1S/C6H7ClN2O/c7-5-2-1-4(9-10)3-6(5)8/h1-3,9-10H,8H2",XFVHTRVVYQJROX-UHFFFAOYSA-N,N(C1=CC=C(Cl)C(N)=C1)O,,,C6H7ClN2O,158.024690524,1.3760999999999997,0,1,1,BTM00244,BTM00244,N-Hydroxylation of primary arylamine,BTMR0042,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,44,NC1=CC=C(Cl)C(N)=C1,"InChI=1S/C6H7ClN2/c7-5-2-1-4(8)3-6(5)9/h1-3H,8-9H2",ZWUBBMDHSZDNTA-UHFFFAOYSA-N,,142.0297
"InChI=1S/C6H7ClN2O/c7-5-2-1-4(8)3-6(5)9-10/h1-3,9-10H,8H2",AJCIUFQIXKVIRP-UHFFFAOYSA-N,NC1=CC=C(Cl)C(NO)=C1,,,C6H7ClN2O,158.024690524,1.3760999999999997,0,1,1,BTM00245,BTM00245,N-Hydroxylation of primary arylamine,BTMR0042,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,44,NC1=CC=C(Cl)C(N)=C1,"InChI=1S/C6H7ClN2/c7-5-2-1-4(8)3-6(5)9/h1-3H,8-9H2",ZWUBBMDHSZDNTA-UHFFFAOYSA-N,,142.0297
"InChI=1S/C6H7ClN2O/c7-3-1-6(10)5(9)2-4(3)8/h1-2,10H,8-9H2",QLYHPXQCRCICDN-UHFFFAOYSA-N,NC1=C(C=C(Cl)C(N)=C1)O,,,C6H7ClN2O,158.024690524,1.116,0,1,1,BTM00242,BTM00242,Hydroxylation of benzene on carbon para to strongly electron donating group,BTMR1048,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,44,NC1=CC=C(Cl)C(N)=C1,"InChI=1S/C6H7ClN2/c7-5-2-1-4(8)3-6(5)9/h1-3H,8-9H2",ZWUBBMDHSZDNTA-UHFFFAOYSA-N,,142.0297
"InChI=1S/C6H7ClN2O/c7-4-2(8)1-3(9)5-6(4)10-5/h1,5-6H,8-9H2",WGLKKVIROFYELE-UHFFFAOYSA-N,NC=1C2C(C(Cl)=C(N)C1)O2,,,C6H7ClN2O,158.024690524,-1.3440000000000003,0,0,0,BTM00246,BTM00246,Epoxidation of arene,BTMR1028,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,44,NC1=CC=C(Cl)C(N)=C1,"InChI=1S/C6H7ClN2/c7-5-2-1-4(8)3-6(5)9/h1-3H,8-9H2",ZWUBBMDHSZDNTA-UHFFFAOYSA-N,,142.0297
"InChI=1S/C6H7ClN2O/c7-6-4(9)1-3(8)2-5(6)10/h1-2,10H,8-9H2",RGSVJBXWIZKFFO-UHFFFAOYSA-N,NC1=CC(=C(Cl)C(N)=C1)O,,,C6H7ClN2O,158.024690524,1.116,0,1,1,BTM00247,BTM00247,Hydroxylation of aromatic carbon ortho to halide group,BTMR1040,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,44,NC1=CC=C(Cl)C(N)=C1,"InChI=1S/C6H7ClN2/c7-5-2-1-4(8)3-6(5)9/h1-3H,8-9H2",ZWUBBMDHSZDNTA-UHFFFAOYSA-N,,142.0297
"InChI=1S/C6H7ClN2O/c7-5-2-1-4(9-10)3-6(5)8/h1-3,9-10H,8H2",XFVHTRVVYQJROX-UHFFFAOYSA-N,N(C1=CC=C(Cl)C(N)=C1)O,,,C6H7ClN2O,158.024690524,1.3760999999999997,0,1,1,BTM00244,BTM00244,N-Hydroxylation of aniline to hydroxylamine,BTMR1103,"CYP1A2
CYP2C8
CYP2C9
CYP2E1
CYP3A4",HUMAN,44,NC1=CC=C(Cl)C(N)=C1,"InChI=1S/C6H7ClN2/c7-5-2-1-4(8)3-6(5)9/h1-3H,8-9H2",ZWUBBMDHSZDNTA-UHFFFAOYSA-N,,142.0297
"InChI=1S/C6H7ClN2O/c7-5-2-1-4(8)3-6(5)9-10/h1-3,9-10H,8H2",AJCIUFQIXKVIRP-UHFFFAOYSA-N,NC1=CC=C(Cl)C(NO)=C1,,,C6H7ClN2O,158.024690524,1.3760999999999997,0,1,1,BTM00245,BTM00245,N-Hydroxylation of aniline to hydroxylamine,BTMR1103,"CYP1A2
CYP2C8
CYP2C9
CYP2E1
CYP3A4",HUMAN,44,NC1=CC=C(Cl)C(N)=C1,"InChI=1S/C6H7ClN2/c7-5-2-1-4(8)3-6(5)9/h1-3H,8-9H2",ZWUBBMDHSZDNTA-UHFFFAOYSA-N,,142.0297
"InChI=1S/C6H7ClN2O/c7-3-1-6(10)5(9)2-4(3)8/h1-2,10H,8-9H2",QLYHPXQCRCICDN-UHFFFAOYSA-N,NC1=C(C=C(Cl)C(N)=C1)O,,,C6H7ClN2O,158.024690524,1.116,0,1,1,BTM00242,BTM00242,Hydroxylation of aromatic carbon meta to halide group,BTMR1039,"CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,44,NC1=CC=C(Cl)C(N)=C1,"InChI=1S/C6H7ClN2/c7-5-2-1-4(8)3-6(5)9/h1-3H,8-9H2",ZWUBBMDHSZDNTA-UHFFFAOYSA-N,,142.0297
"InChI=1S/C6H7ClN2O/c7-3-1-2-4(8)6(10)5(3)9/h1-2,10H,8-9H2",VYUBAPZQUMWWAS-UHFFFAOYSA-N,NC1=CC=C(Cl)C(N)=C1O,,,C6H7ClN2O,158.024690524,1.116,0,1,1,BTM00243,BTM00243,Hydroxylation of aromatic carbon meta to halide group,BTMR1039,"CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,44,NC1=CC=C(Cl)C(N)=C1,"InChI=1S/C6H7ClN2/c7-5-2-1-4(8)3-6(5)9/h1-3H,8-9H2",ZWUBBMDHSZDNTA-UHFFFAOYSA-N,,142.0297
"InChI=1S/C9H8N2O/c10-7-3-6-1-2-8(12)4-9(6)11-5-7/h1-5,12H,10H2",BVKSFMYHFUNMLM-UHFFFAOYSA-N,NC1=CN=C2C=C(C=CC2=C1)O,,,C9H8N2O,160.063662876,1.1297000000000001,0,0,0,BTM00248,BTM00248,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,45,NC1=CN=C2C=CC=CC2=C1,"InChI=1S/C9H8N2/c10-8-5-7-3-1-2-4-9(7)11-6-8/h1-6H,10H2",SVNCRRZKBNSMIV-UHFFFAOYSA-N,,144.0687
"InChI=1S/C9H8N2O/c10-7-3-6-4-8(12)1-2-9(6)11-5-7/h1-5,12H,10H2",LDCBQRZNYYAODD-UHFFFAOYSA-N,NC1=CN=C2C=CC(=CC2=C1)O,,,C9H8N2O,160.063662876,1.1297000000000001,0,0,0,BTM00249,BTM00249,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,45,NC1=CN=C2C=CC=CC2=C1,"InChI=1S/C9H8N2/c10-8-5-7-3-1-2-4-9(7)11-6-8/h1-6H,10H2",SVNCRRZKBNSMIV-UHFFFAOYSA-N,,144.0687
"InChI=1S/C9H8N2O/c10-7-4-6-2-1-3-8(12)9(6)11-5-7/h1-5,12H,10H2",CHYHTAKZXPWRHO-UHFFFAOYSA-N,NC1=CN=C2C(=CC=CC2=C1)O,,,C9H8N2O,160.063662876,1.1297000000000001,0,0,0,BTM00250,BTM00250,Aromatic hydroxylation of fused benzene ring,BTMR1031,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,45,NC1=CN=C2C=CC=CC2=C1,"InChI=1S/C9H8N2/c10-8-5-7-3-1-2-4-9(7)11-6-8/h1-6H,10H2",SVNCRRZKBNSMIV-UHFFFAOYSA-N,,144.0687
"InChI=1S/C9H8N2O/c10-6-4-7-8(11-5-6)2-1-3-9(7)12/h1-5,12H,10H2",VMEDORXRXKSRNC-UHFFFAOYSA-N,NC1=CN=C2C=CC=C(C2=C1)O,,,C9H8N2O,160.063662876,1.1297000000000001,0,0,0,BTM00251,BTM00251,Aromatic hydroxylation of fused benzene ring,BTMR1032,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,45,NC1=CN=C2C=CC=CC2=C1,"InChI=1S/C9H8N2/c10-8-5-7-3-1-2-4-9(7)11-6-8/h1-6H,10H2",SVNCRRZKBNSMIV-UHFFFAOYSA-N,,144.0687
"InChI=1S/C9H8N2O/c12-11-8-5-7-3-1-2-4-9(7)10-6-8/h1-6,11-12H",QHPXHHOPESNQRT-UHFFFAOYSA-N,N(C1=CN=C2C=CC=CC2=C1)O,,,C9H8N2O,160.063662876,1.3897999999999997,0,0,0,BTM00252,BTM00252,N-Hydroxylation of primary arylamine,BTMR0042,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,45,NC1=CN=C2C=CC=CC2=C1,"InChI=1S/C9H8N2/c10-8-5-7-3-1-2-4-9(7)11-6-8/h1-6H,10H2",SVNCRRZKBNSMIV-UHFFFAOYSA-N,,144.0687
"InChI=1S/C13H12Cl2N2O/c14-9-5-7(1-3-11(9)16)13(18)8-2-4-12(17)10(15)6-8/h1-6,13,18H,16-17H2",KPQGBLMGQXIAHU-UHFFFAOYSA-N,NC1=CC=C(C(C2=CC=C(N)C(Cl)=C2)O)C=C1Cl,,,C13H12Cl2N2O,282.032668364,3.0555000000000003,0,1,1,BTM00253,BTM00253,Hydroxylation of non-terminal aliphatic carbon adjacent to aromatic ring,BTMR1077,"CYP1A2
CYP2C8
CYP2C9
CYP2D6
CYP3A4",HUMAN,46,NC1=CC=C(CC2=CC=C(N)C(Cl)=C2)C=C1Cl,"InChI=1S/C13H12Cl2N2/c14-10-6-8(1-3-12(10)16)5-9-2-4-13(17)11(15)7-9/h1-4,6-7H,5,16-17H2",IBOFVQJTBBUKMU-UHFFFAOYSA-N,,266.0377
"InChI=1S/C13H12Cl2N2O/c14-9-4-7(1-2-11(9)16)3-8-5-10(15)13(17)12(18)6-8/h1-2,4-6,18H,3,16-17H2",NAFQRMMXAUBUQJ-UHFFFAOYSA-N,NC1=C(C=C(CC2=CC=C(N)C(Cl)=C2)C=C1Cl)O,,,C13H12Cl2N2O,282.032668364,3.755,0,1,1,BTM00254,BTM00254,Hydroxylation of benzene on carbon ortho to electron donating group,BTMR1045,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,46,NC1=CC=C(CC2=CC=C(N)C(Cl)=C2)C=C1Cl,"InChI=1S/C13H12Cl2N2/c14-10-6-8(1-3-12(10)16)5-9-2-4-13(17)11(15)7-9/h1-4,6-7H,5,16-17H2",IBOFVQJTBBUKMU-UHFFFAOYSA-N,,266.0377
"InChI=1S/C13H12Cl2N2O/c14-9-6-7(1-3-10(9)16)5-8-2-4-11(17)12(15)13(8)18/h1-4,6,18H,5,16-17H2",YIRRBNHKIAMQTO-UHFFFAOYSA-N,NC1=CC=C(CC2=CC=C(N)C(Cl)=C2)C(=C1Cl)O,,,C13H12Cl2N2O,282.03266836399996,3.755,0,1,1,BTM00255,BTM00255,Hydroxylation of benzene on carbon ortho to electron donating group,BTMR1045,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,46,NC1=CC=C(CC2=CC=C(N)C(Cl)=C2)C=C1Cl,"InChI=1S/C13H12Cl2N2/c14-10-6-8(1-3-12(10)16)5-9-2-4-13(17)11(15)7-9/h1-4,6-7H,5,16-17H2",IBOFVQJTBBUKMU-UHFFFAOYSA-N,,266.0377
"InChI=1S/C13H12Cl2N2O/c14-9-4-7(1-2-11(9)16)3-8-5-10(15)12(17)6-13(8)18/h1-2,4-6,18H,3,16-17H2",JCXDSJCHAKZTTL-UHFFFAOYSA-N,NC1=CC=C(CC2=C(C=C(N)C(Cl)=C2)O)C=C1Cl,,,C13H12Cl2N2O,282.03266836399996,3.755,0,1,1,BTM00256,BTM00256,Hydroxylation of benzene on carbon ortho to electron donating group,BTMR1045,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,46,NC1=CC=C(CC2=CC=C(N)C(Cl)=C2)C=C1Cl,"InChI=1S/C13H12Cl2N2/c14-10-6-8(1-3-12(10)16)5-9-2-4-13(17)11(15)7-9/h1-4,6-7H,5,16-17H2",IBOFVQJTBBUKMU-UHFFFAOYSA-N,,266.0377
"InChI=1S/C13H12Cl2N2O/c14-9-4-7(1-2-11(9)16)3-8-5-10(15)12(17)6-13(8)18/h1-2,4-6,18H,3,16-17H2",JCXDSJCHAKZTTL-UHFFFAOYSA-N,NC1=CC=C(CC2=C(C=C(N)C(Cl)=C2)O)C=C1Cl,,,C13H12Cl2N2O,282.03266836399996,3.755,0,1,1,BTM00256,BTM00256,Hydroxylation of aromatic carbon para to halide group,BTMR1041,"CYP1A2
CYP2E1
CYP3A4",HUMAN,46,NC1=CC=C(CC2=CC=C(N)C(Cl)=C2)C=C1Cl,"InChI=1S/C13H12Cl2N2/c14-10-6-8(1-3-12(10)16)5-9-2-4-13(17)11(15)7-9/h1-4,6-7H,5,16-17H2",IBOFVQJTBBUKMU-UHFFFAOYSA-N,,266.0377
