InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C16H15N3O6S/c20-10-11(21)13(15(23)24)25-14(12(10)22)19-16-18-9-6-2-1-5-17-7(6)3-4-8(9)26-16/h1-5,10-14,20-22H,(H,18,19)(H,23,24)",FTAOCEMATVBXNX-UHFFFAOYSA-N,N(C1=NC2=C(C=CC3=NC=CC=C23)S1)C4OC(C(O)C(O)C4O)C(O)=O,,,C16H15N3O6S,377.0681562,0.2698999999999995,0,1,1,BTM00128,BTM00128,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,56,NC1=NC2=C(C=CC3=NC=CC=C23)S1,"InChI=1S/C10H7N3S/c11-10-13-9-6-2-1-5-12-7(6)3-4-8(9)14-10/h1-5H,(H2,11,13)",BMHGKKHBROMCAS-UHFFFAOYSA-N,,201.0360
"InChI=1S/C16H17NO6/c18-11-12(19)14(16(21)22)23-15(13(11)20)17-10-6-5-8-3-1-2-4-9(8)7-10/h1-7,11-15,17-20H,(H,21,22)",PFPMCNZJVODMDQ-UHFFFAOYSA-N,N(C1=CC=C2C=CC=CC2=C1)C3OC(C(O)C(O)C3O)C(O)=O,,,C16H17NO6,319.105587264,0.6213000000000002,0,1,1,BTM00129,BTM00129,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,57,NC1=CC=C2C=CC=CC2=C1,"InChI=1S/C10H9N/c11-10-6-5-8-3-1-2-4-9(8)7-10/h1-7H,11H2",JBIJLHTVPXGSAM-UHFFFAOYSA-N,,143.0734
"InChI=1S/C12H11NO/c1-9(14)13-12-7-6-10-4-2-3-5-11(10)8-12/h2-8H,1H3,(H,13,14)",DIEOESIZLAHURK-UHFFFAOYSA-N,N(C1=CC=C2C=CC=CC2=C1)C(=O)C,,,C12H11NO,185.084063972,2.0898,0,0,0,BTM00130,BTM00130,N-Acetylation of arylamine,BTMR0187,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,57,NC1=CC=C2C=CC=CC2=C1,"InChI=1S/C10H9N/c11-10-6-5-8-3-1-2-4-9(8)7-10/h1-7H,11H2",JBIJLHTVPXGSAM-UHFFFAOYSA-N,,143.0734
"InChI=1S/C13H16N2O8/c14-4-2-1-3-5(15)6(4)12(21)23-13-9(18)7(16)8(17)10(22-13)11(19)20/h1-3,7-10,13,16-18H,14-15H2,(H,19,20)",KKBFJZURBSIPQB-UHFFFAOYSA-N,NC1=CC=CC(N)=C1C(OC2OC(C(O)C(O)C2O)C(O)=O)=O,,,C13H16N2O8,328.09066547199996,-1.5969000000000002,1,1,1,BTM00131,BTM00131,O-Glucuronidation of aromatic acid,BTMR0168,EC 2.4.1.17,HUMAN,58,NC1=CC=CC(N)=C1C(O)=O,"InChI=1S/C7H8N2O2/c8-4-2-1-3-5(9)6(4)7(10)11/h1-3H,8-9H2,(H,10,11)",CIEFZSDJGQKZNS-UHFFFAOYSA-N,,152.0585
"InChI=1S/C13H16N2O8/c14-4-2-1-3-5(6(4)12(19)20)15-11-9(18)7(16)8(17)10(23-11)13(21)22/h1-3,7-11,15-18H,14H2,(H,19,20)(H,21,22)",VAIMSVWZVXJKLA-UHFFFAOYSA-N,N(C1=CC=CC(N)=C1C(O)=O)C2OC(C(O)C(O)C2O)C(O)=O,,,C13H16N2O8,328.09066547199996,-1.2926,1,1,1,BTM00132,BTM00132,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,58,NC1=CC=CC(N)=C1C(O)=O,"InChI=1S/C7H8N2O2/c8-4-2-1-3-5(9)6(4)7(10)11/h1-3H,8-9H2,(H,10,11)",CIEFZSDJGQKZNS-UHFFFAOYSA-N,,152.0585
"InChI=1S/C9H11N3O3/c10-5-2-1-3-6(11)8(5)9(15)12-4-7(13)14/h1-3H,4,10-11H2,(H,12,15)(H,13,14)",FEMWHMRVCABHOR-UHFFFAOYSA-N,NC1=CC=CC(N)=C1C(=O)NCC(O)=O,,,C9H11N3O3,209.08004121199997,-0.6313000000000002,0,1,1,BTM00133,BTM00133,Glycination of aromatic acid,BTMR0206,EC 2.3.1.13,HUMAN,58,NC1=CC=CC(N)=C1C(O)=O,"InChI=1S/C7H8N2O2/c8-4-2-1-3-5(9)6(4)7(10)11/h1-3H,8-9H2,(H,10,11)",CIEFZSDJGQKZNS-UHFFFAOYSA-N,,152.0585
"InChI=1S/C13H13N3O9S/c17-7-8(18)10(12(20)21)25-11(9(7)19)15-13-14-4(3-26-13)5-1-2-6(24-5)16(22)23/h1-3,7-11,17-19H,(H,14,15)(H,20,21)",UNZPLCRPWDUWLK-UHFFFAOYSA-N,N(C1=NC(=CS1)C2=CC=C(O2)[N+]([O-])=O)C3OC(C(O)C(O)C3O)C(O)=O,,,C13H13N3O9S,387.037249996,0.4309000000000003,0,1,1,BTM00134,BTM00134,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,59,NC1=NC(=CS1)C2=CC=C(O2)[N+]([O-])=O,"InChI=1S/C7H5N3O3S/c8-7-9-4(3-14-7)5-1-2-6(13-5)10(11)12/h1-3H,(H2,8,9)",ZAVLMIGIVYJYMU-UHFFFAOYSA-N,,211.0051
"InChI=1S/C21H16N2O12/c22-12-8(20(31)35-21-17(28)15(26)16(27)18(34-21)19(29)30)5-9(23(32)33)10-11(12)14(25)7-4-2-1-3-6(7)13(10)24/h1-5,15-18,21,26-28H,22H2,(H,29,30)",JCDZBYYLSGXILV-UHFFFAOYSA-N,NC1=C(C=C(C=2C(=O)C3=CC=CC=C3C(=O)C12)[N+]([O-])=O)C(OC4OC(C(O)C(O)C4O)C(O)=O)=O,,,C21H16N2O12,488.07032395199997,0.5097000000000003,1,1,1,BTM00135,BTM00135,O-Glucuronidation of aromatic acid,BTMR0168,EC 2.4.1.17,HUMAN,60,NC1=C(C=C(C=2C(=O)C3=CC=CC=C3C(=O)C12)[N+]([O-])=O)C(O)=O,"InChI=1S/C15H8N2O6/c16-12-8(15(20)21)5-9(17(22)23)10-11(12)14(19)7-4-2-1-3-6(7)13(10)18/h1-5H,16H2,(H,20,21)",SSLUBNFUCQBYTP-UHFFFAOYSA-N,,312.0382
"InChI=1S/C21H16N2O12/c24-13-6-3-1-2-4-7(6)14(25)11-10(13)9(23(33)34)5-8(20(29)30)12(11)22-19-17(28)15(26)16(27)18(35-19)21(31)32/h1-5,15-19,22,26-28H,(H,29,30)(H,31,32)",JMFCLTBPBWQFTN-UHFFFAOYSA-N,N(C1=C(C=C(C=2C(=O)C3=CC=CC=C3C(=O)C12)[N+]([O-])=O)C(O)=O)C4OC(C(O)C(O)C4O)C(O)=O,,,C21H16N2O12,488.07032395199997,0.8140000000000003,2,1,1,BTM00136,BTM00136,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,60,NC1=C(C=C(C=2C(=O)C3=CC=CC=C3C(=O)C12)[N+]([O-])=O)C(O)=O,"InChI=1S/C15H8N2O6/c16-12-8(15(20)21)5-9(17(22)23)10-11(12)14(19)7-4-2-1-3-6(7)13(10)18/h1-5H,16H2,(H,20,21)",SSLUBNFUCQBYTP-UHFFFAOYSA-N,,312.0382
"InChI=1S/C18H17N3O8/c22-13-14(23)16(18(25)26)29-17(15(13)24)20-11-5-8-7-3-1-2-4-9(7)19-10(8)6-12(11)21(27)28/h1-6,13-17,19-20,22-24H,(H,25,26)",HKOFOOMBQIZOBL-UHFFFAOYSA-N,N(C1=CC2=C(C=C1[N+]([O-])=O)NC3=CC=CC=C32)C4OC(C(O)C(O)C4O)C(O)=O,,,C18H17N3O8,403.10156450399995,1.5877999999999994,1,1,1,BTM00137,BTM00137,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,61,NC1=CC2=C(C=C1[N+]([O-])=O)NC3=CC=CC=C32,"InChI=1S/C12H9N3O2/c13-9-5-8-7-3-1-2-4-10(7)14-11(8)6-12(9)15(16)17/h1-6,14H,13H2",KKYPNNLXQHXFKM-UHFFFAOYSA-N,,227.0694
"InChI=1S/C14H11N3O3/c1-8(18)15-13-6-10-9-4-2-3-5-11(9)16-12(10)7-14(13)17(19)20/h2-7,16H,1H3,(H,15,18)",URUYTCSNZIWNJE-UHFFFAOYSA-N,N(C1=CC2=C(C=C1[N+]([O-])=O)NC3=CC=CC=C32)C(=O)C,,,C14H11N3O3,269.080041212,3.0562999999999985,0,0,0,BTM00138,BTM00138,N-Acetylation of arylamine,BTMR0187,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,61,NC1=CC2=C(C=C1[N+]([O-])=O)NC3=CC=CC=C32,"InChI=1S/C12H9N3O2/c13-9-5-8-7-3-1-2-4-10(7)14-11(8)6-12(9)15(16)17/h1-6,14H,13H2",KKYPNNLXQHXFKM-UHFFFAOYSA-N,,227.0694
"InChI=1S/C20H24N2O6S2/c21-11-5-1-3-7-13(11)29-9-10-30-14-8-4-2-6-12(14)22-19-17(25)15(23)16(24)18(28-19)20(26)27/h1-8,15-19,22-25H,9-10,21H2,(H,26,27)",LDXWFPLBBITKMR-UHFFFAOYSA-N,N(C1=CC=CC=C1SCCSC2=CC=CC=C2N)C3OC(C(O)C(O)C3O)C(O)=O,,,C20H24N2O6S2,452.10757848799994,1.8258999999999992,1,1,1,BTM00139,BTM00139,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,62,NC1=CC=CC=C1SCCSC2=CC=CC=C2N,"InChI=1S/C14H16N2S2/c15-11-5-1-3-7-13(11)17-9-10-18-14-8-4-2-6-12(14)16/h1-8H,9-10,15-16H2",BSYVFGQQLJNJJG-UHFFFAOYSA-N,,276.0754
"InChI=1S/C16H18N2OS2/c1-12(19)18-14-7-3-5-9-16(14)21-11-10-20-15-8-4-2-6-13(15)17/h2-9H,10-11,17H2,1H3,(H,18,19)",WGBCHJGSQMSMIC-UHFFFAOYSA-N,N(C1=CC=CC=C1SCCSC2=CC=CC=C2N)C(=O)C,,,C16H18N2OS2,318.08605519599996,3.2943999999999987,0,0,0,BTM00140,BTM00140,N-Acetylation of arylamine,BTMR0187,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,62,NC1=CC=CC=C1SCCSC2=CC=CC=C2N,"InChI=1S/C14H16N2S2/c15-11-5-1-3-7-13(11)17-9-10-18-14-8-4-2-6-12(14)16/h1-8H,9-10,15-16H2",BSYVFGQQLJNJJG-UHFFFAOYSA-N,,276.0754
"InChI=1S/C16H18N2OS2/c1-12(19)18-14-7-3-5-9-16(14)21-11-10-20-15-8-4-2-6-13(15)17/h2-9H,10-11,17H2,1H3,(H,18,19)",WGBCHJGSQMSMIC-UHFFFAOYSA-N,N(C1=CC=CC=C1SCCSC2=CC=CC=C2N)C(=O)C,,,C16H18N2OS2,318.08605519599996,3.2943999999999987,0,0,0,BTM00140,BTM00140,N-Acetylation of arylamine,BTMR1242,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,62,NC1=CC=CC=C1SCCSC2=CC=CC=C2N,"InChI=1S/C14H16N2S2/c15-11-5-1-3-7-13(11)17-9-10-18-14-8-4-2-6-12(14)16/h1-8H,9-10,15-16H2",BSYVFGQQLJNJJG-UHFFFAOYSA-N,,276.0754
"InChI=1S/C15H19N2S2/c1-19(15-9-5-3-7-13(15)17)11-10-18-14-8-4-2-6-12(14)16/h2-9H,10-11,16-17H2,1H3/q+1",WOZZFRURSVTTRB-UHFFFAOYSA-N,NC1=CC=CC=C1SCC[S+](C2=CC=CC=C2N)C,,,C15H19N2S2,291.098965608,2.8355000000000006,0,0,0,BTM00141,BTM00141,Thioether S-methylation,BTMR0214,EC 2.1.1.96,HUMAN,62,NC1=CC=CC=C1SCCSC2=CC=CC=C2N,"InChI=1S/C14H16N2S2/c15-11-5-1-3-7-13(11)17-9-10-18-14-8-4-2-6-12(14)16/h1-8H,9-10,15-16H2",BSYVFGQQLJNJJG-UHFFFAOYSA-N,,276.0754
"InChI=1S/C18H18Cl2N2O6/c19-10-5-8(6-11(20)12(10)21)7-1-3-9(4-2-7)22-17-15(25)13(23)14(24)16(28-17)18(26)27/h1-6,13-17,22-25H,21H2,(H,26,27)",BNARKRWAEJAJAT-UHFFFAOYSA-N,N(C1=CC=C(C=C1)C2=CC(Cl)=C(N)C(Cl)=C2)C3OC(C(O)C(O)C3O)C(O)=O,,,C18H18Cl2N2O6,428.05419165599994,2.195699999999999,1,1,1,BTM00142,BTM00142,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,63,NC1=CC=C(C=C1)C2=CC(Cl)=C(N)C(Cl)=C2,"InChI=1S/C12H10Cl2N2/c13-10-5-8(6-11(14)12(10)16)7-1-3-9(15)4-2-7/h1-6H,15-16H2",BFIXSNRLSBRJQT-UHFFFAOYSA-N,,252.0221
"InChI=1S/C18H18Cl2N2O6/c19-10-5-8(7-1-3-9(21)4-2-7)6-11(20)12(10)22-17-15(25)13(23)14(24)16(28-17)18(26)27/h1-6,13-17,22-25H,21H2,(H,26,27)",VYVSZWVSNBGNHL-UHFFFAOYSA-N,NC1=CC=C(C=C1)C2=CC(Cl)=C(NC3OC(C(O)C(O)C3O)C(O)=O)C(Cl)=C2,,,C18H18Cl2N2O6,428.054191656,2.195699999999999,1,1,1,BTM00143,BTM00143,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,63,NC1=CC=C(C=C1)C2=CC(Cl)=C(N)C(Cl)=C2,"InChI=1S/C12H10Cl2N2/c13-10-5-8(6-11(14)12(10)16)7-1-3-9(15)4-2-7/h1-6H,15-16H2",BFIXSNRLSBRJQT-UHFFFAOYSA-N,,252.0221
"InChI=1S/C14H12Cl2N2O/c1-8(19)18-11-4-2-9(3-5-11)10-6-12(15)14(17)13(16)7-10/h2-7H,17H2,1H3,(H,18,19)",BJYYEUGJSYMMKF-UHFFFAOYSA-N,N(C1=CC=C(C=C1)C2=CC(Cl)=C(N)C(Cl)=C2)C(=O)C,,,C14H12Cl2N2O,294.03266836399996,3.6641999999999992,0,0,0,BTM00144,BTM00144,N-Acetylation of arylamine,BTMR0187,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,63,NC1=CC=C(C=C1)C2=CC(Cl)=C(N)C(Cl)=C2,"InChI=1S/C12H10Cl2N2/c13-10-5-8(6-11(14)12(10)16)7-1-3-9(15)4-2-7/h1-6H,15-16H2",BFIXSNRLSBRJQT-UHFFFAOYSA-N,,252.0221
"InChI=1S/C14H12Cl2N2O/c1-8(19)18-14-12(15)6-10(7-13(14)16)9-2-4-11(17)5-3-9/h2-7H,17H2,1H3,(H,18,19)",AKGOAQPFBWFALV-UHFFFAOYSA-N,NC1=CC=C(C=C1)C2=CC(Cl)=C(NC(=O)C)C(Cl)=C2,,,C14H12Cl2N2O,294.03266836399996,3.6641999999999992,0,0,0,BTM00145,BTM00145,N-Acetylation of arylamine,BTMR0187,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,63,NC1=CC=C(C=C1)C2=CC(Cl)=C(N)C(Cl)=C2,"InChI=1S/C12H10Cl2N2/c13-10-5-8(6-11(14)12(10)16)7-1-3-9(15)4-2-7/h1-6H,15-16H2",BFIXSNRLSBRJQT-UHFFFAOYSA-N,,252.0221
"InChI=1S/C14H12Cl2N2O/c1-8(19)18-11-4-2-9(3-5-11)10-6-12(15)14(17)13(16)7-10/h2-7H,17H2,1H3,(H,18,19)",BJYYEUGJSYMMKF-UHFFFAOYSA-N,N(C1=CC=C(C=C1)C2=CC(Cl)=C(N)C(Cl)=C2)C(=O)C,,,C14H12Cl2N2O,294.03266836399996,3.6641999999999992,0,0,0,BTM00144,BTM00144,N-Acetylation of arylamine,BTMR1242,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,63,NC1=CC=C(C=C1)C2=CC(Cl)=C(N)C(Cl)=C2,"InChI=1S/C12H10Cl2N2/c13-10-5-8(6-11(14)12(10)16)7-1-3-9(15)4-2-7/h1-6H,15-16H2",BFIXSNRLSBRJQT-UHFFFAOYSA-N,,252.0221
"InChI=1S/C14H12Cl2N2O/c1-8(19)18-14-12(15)6-10(7-13(14)16)9-2-4-11(17)5-3-9/h2-7H,17H2,1H3,(H,18,19)",AKGOAQPFBWFALV-UHFFFAOYSA-N,NC1=CC=C(C=C1)C2=CC(Cl)=C(NC(=O)C)C(Cl)=C2,,,C14H12Cl2N2O,294.03266836399996,3.6641999999999992,0,0,0,BTM00145,BTM00145,N-Acetylation of arylamine,BTMR1242,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,63,NC1=CC=C(C=C1)C2=CC(Cl)=C(N)C(Cl)=C2,"InChI=1S/C12H10Cl2N2/c13-10-5-8(6-11(14)12(10)16)7-1-3-9(15)4-2-7/h1-6H,15-16H2",BFIXSNRLSBRJQT-UHFFFAOYSA-N,,252.0221
"InChI=1S/C22H19NO6/c24-17-18(25)20(22(27)28)29-21(19(17)26)23-14-9-7-12-5-4-10-2-1-3-11-6-8-13(14)16(12)15(10)11/h1-9,17-21,23-26H,(H,27,28)",SPUORXVLFMUBPA-UHFFFAOYSA-N,N(C1=CC=C2C=CC3=CC=CC4=CC=C1C2=C34)C5OC(C(O)C(O)C5O)C(O)=O,,,C22H19NO6,393.121237328,1.8280999999999998,0,1,1,BTM00146,BTM00146,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,64,NC1=CC=C2C=CC3=CC=CC4=CC=C1C2=C34,"InChI=1S/C16H11N/c17-14-9-7-12-5-4-10-2-1-3-11-6-8-13(14)16(12)15(10)11/h1-9H,17H2",YZVWKHVRBDQPMQ-UHFFFAOYSA-N,,217.0891
"InChI=1S/C19H19NO6/c21-14-15(22)17(19(24)25)26-18(16(14)23)20-11-6-5-10-7-9-3-1-2-4-12(9)13(10)8-11/h1-6,8,14-18,20-23H,7H2,(H,24,25)",MDDMOAAIOZSQLM-UHFFFAOYSA-N,N(C1=CC=C2CC3=CC=CC=C3C2=C1)C4OC(C(O)C(O)C4O)C(O)=O,,,C19H19NO6,357.121237328,1.3759000000000003,0,1,1,BTM00147,BTM00147,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,65,NC1=CC=C2CC3=CC=CC=C3C2=C1,"InChI=1S/C13H11N/c14-11-6-5-10-7-9-3-1-2-4-12(9)13(10)8-11/h1-6,8H,7,14H2",FNGCZPANGGUOPU-UHFFFAOYSA-N,,181.0891
"InChI=1S/C15H13NO/c1-10(17)16-13-7-6-12-8-11-4-2-3-5-14(11)15(12)9-13/h2-7,9H,8H2,1H3,(H,16,17)",WIGMLEPKVNVQSQ-UHFFFAOYSA-N,N(C1=CC=C2CC3=CC=CC=C3C2=C1)C(=O)C,,,C15H13NO,223.099714036,2.8443999999999994,0,0,0,BTM00148,BTM00148,N-Acetylation of arylamine,BTMR0187,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,65,NC1=CC=C2CC3=CC=CC=C3C2=C1,"InChI=1S/C13H11N/c14-11-6-5-10-7-9-3-1-2-4-12(9)13(10)8-11/h1-6,8H,7,14H2",FNGCZPANGGUOPU-UHFFFAOYSA-N,,181.0891
"InChI=1S/C18H17Cl2NO7/c19-8-1-6-12(11(20)7-8)27-10-4-2-9(3-5-10)21-17-15(24)13(22)14(23)16(28-17)18(25)26/h1-7,13-17,21-24H,(H,25,26)",FTOMPBPPDDHCCK-UHFFFAOYSA-N,N(C1=CC=C(OC2=CC=C(Cl)C=C2Cl)C=C1)C3OC(C(O)C(O)C3O)C(O)=O,,,C18H17Cl2NO7,429.03820724400003,2.9841,0,1,1,BTM00149,BTM00149,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,66,NC1=CC=C(OC2=CC=C(Cl)C=C2Cl)C=C1,"InChI=1S/C12H9Cl2NO/c13-8-1-6-12(11(14)7-8)16-10-4-2-9(15)3-5-10/h1-7H,15H2",RWDOREOERSVIRK-UHFFFAOYSA-N,,253.0061
"InChI=1S/C14H11Cl2NO2/c1-9(18)17-11-3-5-12(6-4-11)19-14-7-2-10(15)8-13(14)16/h2-8H,1H3,(H,17,18)",DKGLREXAQONRLO-UHFFFAOYSA-N,N(C1=CC=C(OC2=CC=C(Cl)C=C2Cl)C=C1)C(=O)C,,,C14H11Cl2NO2,295.016683952,4.4526,0,0,0,BTM00150,BTM00150,N-Acetylation of arylamine,BTMR0187,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,66,NC1=CC=C(OC2=CC=C(Cl)C=C2Cl)C=C1,"InChI=1S/C12H9Cl2NO/c13-8-1-6-12(11(14)7-8)16-10-4-2-9(15)3-5-10/h1-7H,15H2",RWDOREOERSVIRK-UHFFFAOYSA-N,,253.0061
"InChI=1S/C14H11Cl2NO2/c1-9(18)17-11-3-5-12(6-4-11)19-14-7-2-10(15)8-13(14)16/h2-8H,1H3,(H,17,18)",DKGLREXAQONRLO-UHFFFAOYSA-N,N(C1=CC=C(OC2=CC=C(Cl)C=C2Cl)C=C1)C(=O)C,,,C14H11Cl2NO2,295.016683952,4.4526,0,0,0,BTM00150,BTM00150,N-Acetylation of arylamine,BTMR1242,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,66,NC1=CC=C(OC2=CC=C(Cl)C=C2Cl)C=C1,"InChI=1S/C12H9Cl2NO/c13-8-1-6-12(11(14)7-8)16-10-4-2-9(15)3-5-10/h1-7H,15H2",RWDOREOERSVIRK-UHFFFAOYSA-N,,253.0061
"InChI=1S/C22H20N4O8/c27-17-18(28)20(22(30)31)34-21(19(17)29)23-15-10-5-11-3-1-2-4-14(11)16(15)25-24-12-6-8-13(9-7-12)26(32)33/h1-10,17-21,23,27-29H,(H,30,31)/b25-24+",SOSQEQYPZVLAAE-OCOZRVBESA-N,N(C1=CC=C2C=CC=CC2=C1/N=N/C3=CC=C(C=C3)[N+]([O-])=O)C4OC(C(O)C(O)C4O)C(O)=O,,,C22H20N4O8,468.1281136,3.5819,0,1,1,BTM00151,BTM00151,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,67,NC1=CC=C2C=CC=CC2=C1/N=N/C3=CC=C(C=C3)[N+]([O-])=O,"InChI=1S/C16H12N4O2/c17-15-10-5-11-3-1-2-4-14(11)16(15)19-18-12-6-8-13(9-7-12)20(21)22/h1-10H,17H2/b19-18+",VERRKUAVICFWGH-VHEBQXMUSA-N,,292.0960
"InChI=1S/C18H14N4O3/c1-12(23)19-17-11-6-13-4-2-3-5-16(13)18(17)21-20-14-7-9-15(10-8-14)22(24)25/h2-11H,1H3,(H,19,23)/b21-20+",RKFYPGOYIBBINB-QZQOTICOSA-N,N(C1=CC=C2C=CC=CC2=C1/N=N/C3=CC=C(C=C3)[N+]([O-])=O)C(=O)C,,,C18H14N4O3,334.106590308,5.050399999999999,0,0,0,BTM00152,BTM00152,N-Acetylation of arylamine,BTMR0187,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,67,NC1=CC=C2C=CC=CC2=C1/N=N/C3=CC=C(C=C3)[N+]([O-])=O,"InChI=1S/C16H12N4O2/c17-15-10-5-11-3-1-2-4-14(11)16(15)19-18-12-6-8-13(9-7-12)20(21)22/h1-10H,17H2/b19-18+",VERRKUAVICFWGH-VHEBQXMUSA-N,,292.0960
"InChI=1S/C18H18N2O6/c21-13-14(22)16(18(24)25)26-17(15(13)23)19-8-5-6-10-9-3-1-2-4-11(9)20-12(10)7-8/h1-7,13-17,19-23H,(H,24,25)",LFGUQBDYQRVXMY-UHFFFAOYSA-N,N(C1=CC=C2C(=C1)NC3=CC=CC=C32)C4OC(C(O)C(O)C4O)C(O)=O,,,C18H18N2O6,358.116486296,1.0788000000000002,1,1,1,BTM00153,BTM00153,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,68,NC1=CC=C2C(=C1)NC3=CC=CC=C32,"InChI=1S/C12H10N2/c13-8-5-6-10-9-3-1-2-4-11(9)14-12(10)7-8/h1-7,14H,13H2",IGLKULAEHPBIJL-UHFFFAOYSA-N,,182.0843
"InChI=1S/C14H12N2O/c1-9(17)15-10-6-7-12-11-4-2-3-5-13(11)16-14(12)8-10/h2-8,16H,1H3,(H,15,17)",QYMUFCDNSROFHA-UHFFFAOYSA-N,N(C1=CC=C2C(=C1)NC3=CC=CC=C32)C(=O)C,,,C14H12N2O,224.094963004,2.5473,0,0,0,BTM00154,BTM00154,N-Acetylation of arylamine,BTMR0187,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,68,NC1=CC=C2C(=C1)NC3=CC=CC=C32,"InChI=1S/C12H10N2/c13-8-5-6-10-9-3-1-2-4-11(9)14-12(10)7-8/h1-7,14H,13H2",IGLKULAEHPBIJL-UHFFFAOYSA-N,,182.0843
"InChI=1S/C18H18N4O6/c19-7-3-1-4-8-11(7)20-9-5-2-6-10(12(9)21-8)22-17-15(25)13(23)14(24)16(28-17)18(26)27/h1-6,13-17,22-25H,19H2,(H,26,27)",VAAATUSKPXRPMC-UHFFFAOYSA-N,N(C1=CC=CC2=NC3=C(N)C=CC=C3N=C12)C4OC(C(O)C(O)C4O)C(O)=O,,,C18H18N4O6,386.122634296,0.24109999999999887,1,1,1,BTM00155,BTM00155,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,69,NC1=CC=CC2=NC3=C(N)C=CC=C3N=C12,"InChI=1S/C12H10N4/c13-7-3-1-5-9-11(7)16-10-6-2-4-8(14)12(10)15-9/h1-6H,13-14H2",FKTKBFVVAFESPW-UHFFFAOYSA-N,,210.0905
"InChI=1S/C14H12N4O/c1-8(19)16-11-6-3-7-12-14(11)18-10-5-2-4-9(15)13(10)17-12/h2-7H,15H2,1H3,(H,16,19)",CZHNSBFNGARSON-UHFFFAOYSA-N,N(C1=CC=CC2=NC3=C(N)C=CC=C3N=C12)C(=O)C,,,C14H12N4O,252.101111004,1.7095999999999993,0,0,0,BTM00156,BTM00156,N-Acetylation of arylamine,BTMR1242,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,69,NC1=CC=CC2=NC3=C(N)C=CC=C3N=C12,"InChI=1S/C12H10N4/c13-7-3-1-5-9-11(7)16-10-6-2-4-8(14)12(10)15-9/h1-6H,13-14H2",FKTKBFVVAFESPW-UHFFFAOYSA-N,,210.0905
"InChI=1S/C24H23N5O6/c30-17-18(31)20(24(33)34)35-23(19(17)32)28-21-15-22(26-11-25-21)29(12-27-15)16(13-7-3-1-4-8-13)14-9-5-2-6-10-14/h1-12,16-20,23,30-32H,(H,33,34)(H,25,26,28)",CGVILHQIXXKCSX-UHFFFAOYSA-N,N(C1=NC=NC2=C1N=CN2C(C3=CC=CC=C3)C4=CC=CC=C4)C5OC(C(O)C(O)C5O)C(O)=O,,,C24H23N5O6,477.164833456,1.240200000000001,0,1,1,BTM00157,BTM00157,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,70,NC1=NC=NC2=C1N=CN2C(C3=CC=CC=C3)C4=CC=CC=C4,"InChI=1S/C18H15N5/c19-17-15-18(21-11-20-17)23(12-22-15)16(13-7-3-1-4-8-13)14-9-5-2-6-10-14/h1-12,16H,(H2,19,20,21)",JXSMDTQDKIEIHN-UHFFFAOYSA-N,,301.1327
